,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
369,64.79690928,11.2141303,955,8,,,,,,,,,,,,,,,,
161,64.79192551,11.20597911,198,7,26,5,476,11,955,6,738,5,,,,,,,,
780,64.7883815,11.20018666,589,14,885,10,,,,,,,,,,,,,,
977,64.78514565,11.19490086,144,9,,,,,,,,,,,,,,,,
738,64.78068557,11.18761991,957,14,161,5,,,,,,,,,,,,,,
548,64.77440316,11.17737297,735,5,3,12,692,15,885,5,268,8,982,12,,,,,,
866,64.7655706,11.16298367,651,13,885,12,684,5,52,13,,,,,,,,,,
957,64.75313225,11.14275232,738,14,826,14,183,14,986,7,964,13,671,5,,,,,,
617,64.73561242,11.1143153,560,15,151,7,287,7,,,,,,,,,,,,
782,64.71094215,11.074378,388,15,,,,,,,,,,,,,,,,
171,64.67631699,11.01850047,210,9,710,8,,,,,,,,,,,,,,
683,64.62734991,10.93973424,151,12,52,8,830,10,354,12,,,,,,,,,,
183,64.55880212,10.82972022,85,14,81,13,841,11,957,14,339,13,260,13,388,12,433,8,,
381,64.46216248,10.6744068,959,14,,,,,,,,,,,,,,,,
72,64.33681675,10.47089755,439,14,530,7,501,14,,,,,,,,,,,,
113,64.23769194,10.30676859,81,8,735,14,285,8,955,7,82,11,,,,,,,,
955,64.1677919,10.18853859,885,7,369,8,161,6,692,15,113,7,129,9,425,14,,,,
275,64.11850597,10.10362205,248,13,103,13,843,15,149,7,986,11,,,,,,,,
710,64.08366355,10.04269718,589,6,768,11,158,11,731,8,171,8,81,15,510,11,,,,
971,64.05900291,9.999084601,964,7,731,5,,,,,,,,,,,,,,
260,64.0368471,9.959530451,943,14,77,10,85,7,684,11,183,13,254,15,,,,,,
671,64.00651081,9.904769872,890,8,957,5,,,,,,,,,,,,,,
731,63.96408281,9.826939463,710,8,826,9,971,5,268,13,425,7,129,8,,,,,,
124,63.90506763,9.716051307,768,10,,,,,,,,,,,,,,,,
455,63.82330801,9.556712979,684,6,52,12,82,15,,,,,,,,,,,,
943,63.71133448,9.325691666,339,8,560,10,260,14,510,14,958,11,,,,,,,,
830,63.59332981,9.062213631,501,12,683,10,,,,,,,,,,,,,,
615,63.51214965,8.865849436,560,15,83,9,149,8,,,,,,,,,,,,
83,63.45654462,8.722580246,85,8,942,12,615,9,674,14,,,,,,,,,,
82,63.41810342,8.618653252,430,8,285,7,735,10,354,12,455,15,337,14,113,11,,,,
254,63.38403913,8.522862212,423,13,260,15,144,14,,,,,,,,,,,,
489,63.3384751,8.389803146,843,6,721,14,826,8,467,8,,,,,,,,,,
52,63.27572639,8.199894936,198,13,683,8,81,7,455,12,866,13,,,,,,,,
149,63.18848185,7.93152826,275,7,958,11,615,8,,,,,,,,,,,,
103,63.07061179,7.584061473,354,7,275,13,198,14,737,15,,,,,,,,,,
28,62.96911618,7.318204817,339,6,354,7,651,11,818,14,684,9,,,,,,,,
737,62.89122158,7.141388952,103,15,692,11,964,6,476,9,,,,,,,,,,
285,62.82338211,7.007563831,530,9,82,7,113,8,252,15,,,,,,,,,,
198,62.72680003,6.848755517,161,7,818,10,52,13,103,14,,,,,,,,,,
560,62.57847392,6.66594514,617,15,959,6,615,15,943,10,964,10,,,,,,,,
589,62.3735518,6.495681915,710,6,651,15,522,12,365,11,768,8,780,14,476,12,,,,
268,62.20880315,6.4013531,433,7,721,13,731,13,674,8,548,8,339,10,,,,,,
843,62.08961653,6.348472598,489,6,275,15,684,7,730,11,890,9,510,14,,,,,,
826,61.96918814,6.304617444,957,14,964,10,731,9,489,8,252,7,547,11,,,,,,
914,61.79933175,6.255142318,959,15,,,,,,,,,,,,,,,,
730,61.55888551,6.203013812,841,5,843,11,510,7,,,,,,,,,,,,
467,61.21861831,6.15276735,81,10,489,8,,,,,,,,,,,,,,
287,60.73764731,6.11310512,786,13,81,13,818,12,617,7,,,,,,,,,,
439,60.17511755,6.102924968,72,14,551,13,363,9,,,,,,,,,,,,
674,59.7628636,6.120283155,151,14,510,10,787,14,388,8,268,8,721,15,129,5,83,14,986,12
522,59.46913188,6.14912174,589,12,210,15,423,8,252,14,,,,,,,,,,
365,59.26024499,6.181965698,589,11,768,5,,,,,,,,,,,,,,
787,59.11192149,6.214516932,841,6,674,14,476,6,,,,,,,,,,,,
433,59.0019819,6.245482433,268,7,183,8,,,,,,,,,,,,,,
942,58.87243249,6.292215762,83,12,841,5,210,13,476,6,959,7,,,,,,,,
510,58.69386836,6.384137348,943,14,730,7,674,10,843,14,710,11,,,,,,,,
3,58.47347721,6.58619752,548,12,818,10,,,,,,,,,,,,,,
210,58.33370774,6.855333949,547,10,171,9,522,15,26,11,942,13,959,11,248,12,,,,
337,58.25535199,7.196041858,959,15,423,14,82,14,430,15,,,,,,,,,,
151,58.23611639,7.675322127,683,12,674,14,71,8,617,7,81,10,818,10,,,,,,
476,58.27537396,8.047752684,982,9,363,9,161,11,787,6,589,12,737,9,77,6,942,6,,
363,58.32988628,8.300480962,476,9,71,11,439,9,,,,,,,,,,,,
425,58.40861248,8.545432559,354,14,530,8,129,9,731,7,77,13,955,14,,,,,,
354,58.53154968,8.827071131,103,7,425,14,28,7,82,12,683,12,423,9,,,,,,
423,58.63683683,9.025675826,254,13,721,5,522,8,337,14,354,9,,,,,,,,
721,58.71542224,9.161042922,489,14,423,5,268,13,684,15,786,9,674,15,,,,,,
547,58.77212419,9.2547842,210,10,958,12,826,11,,,,,,,,,,,,
982,58.81278306,9.320783435,476,9,548,12,768,7,,,,,,,,,,,,
551,58.84180469,9.367526804,959,15,439,13,,,,,,,,,,,,,,
530,58.86245235,9.400684377,285,9,72,7,525,7,425,8,26,9,,,,,,,,
339,58.87712147,9.424221955,786,12,28,6,943,8,183,13,268,10,,,,,,,,
614,58.8875551,9.440964534,958,10,,,,,,,,,,,,,,,,
786,58.89498125,9.45288555,339,12,287,13,721,9,,,,,,,,,,,,
841,58.90024879,9.461345027,730,5,183,11,942,5,787,6,,,,,,,,,,
