,Latitude,Longitude,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
924,19.74459914,-96.4793784,8690,8,9889,14,9161,11,5230,14,7443,11,,,,,,,,
1561,19.85495557,-96.54854009,8182,9,6543,6,672,8,6468,13,6873,6,,,,,,,,
867,19.97830701,-96.62624319,7188,11,,,,,,,,,,,,,,,,
6873,20.06694651,-96.68254418,9926,13,8407,14,1561,6,,,,,,,,,,,,
6475,20.12983251,-96.72281391,8182,13,979,15,3325,11,3369,8,,,,,,,,,,
9825,20.17445647,-96.75158752,8377,13,7345,10,5375,8,634,6,5945,11,,,,,,,,
866,20.2061299,-96.77212283,9646,8,7995,8,6158,11,6737,12,8454,10,4817,15,4615,5,8661,9,6504,7
165,20.2286338,-96.78677428,691,9,3715,14,4232,11,,,,,,,,,,,,
8950,20.24460938,-96.79720786,4232,11,4348,5,9289,13,3571,11,1624,8,5747,10,,,,,,
5446,20.25596879,-96.80464365,1280,14,5463,9,4615,8,2987,12,,,,,,,,,,
5375,20.26403584,-96.80993308,9825,8,2629,9,6504,12,,,,,,,,,,,,
656,20.27060052,-96.81424289,7656,10,7186,6,2397,14,223,11,,,,,,,,,,
9851,20.27926049,-96.81993556,4348,9,3715,6,3187,15,5455,5,2088,11,,,,,,,,
7186,20.29144167,-96.82795626,656,6,3715,13,7995,10,6515,9,6071,13,9289,7,512,13,,,,
223,20.30859172,-96.83927329,656,11,3187,14,7379,6,3265,14,4280,10,2091,8,,,,,,
5455,20.33264627,-96.85518977,9851,5,7308,8,5775,6,9806,12,,,,,,,,,,
4280,20.36652207,-96.87767598,223,10,8302,14,691,7,2987,15,,,,,,,,,,
2987,20.41402819,-96.90930927,5446,12,4280,15,6052,6,6675,7,3307,15,,,,,,,,
8454,20.4810326,-96.9540082,866,10,6158,11,2088,10,8637,7,5141,5,8964,11,,,,,,
2675,20.57512611,-97.0166165,3187,7,1176,11,,,,,,,,,,,,,,
4232,20.70528796,-97.10203986,165,11,8950,11,1217,13,3502,7,6052,13,3077,12,6951,10,,,,
5707,20.81988757,-97.17515785,2951,15,512,11,,,,,,,,,,,,,,
9446,20.90222064,-97.22597284,9689,12,1569,12,7656,11,634,8,,,,,,,,,,
9448,20.96114555,-97.26127004,6372,5,3281,9,5463,6,2163,9,8302,12,5141,7,1280,15,,,,
5945,21.00324876,-97.28587901,9825,11,7656,9,7345,7,,,,,,,,,,,,
3491,21.03335972,-97.30314371,7345,8,3077,7,1317,9,7993,9,,,,,,,,,,
7656,21.06193414,-97.31925802,656,10,9446,11,5945,9,2925,13,5141,13,4299,12,,,,,,
4299,21.10180645,-97.34130117,7656,12,3502,11,4348,5,4817,7,9646,8,9289,8,,,,,,
3715,21.15826224,-97.37162869,165,14,9851,6,7186,13,2091,9,3880,13,7995,9,,,,,,
2091,21.23838748,-97.41288692,223,8,3715,9,4348,8,828,12,3265,8,4817,8,,,,,,
5747,21.35221036,-97.46787794,8950,10,265,14,3612,9,,,,,,,,,,,,
8964,21.50803726,-97.53621446,8454,11,265,7,6000,7,2142,8,,,,,,,,,,
6052,21.63907802,-97.5873952,2987,6,4232,13,3673,14,8302,14,,,,,,,,,,
6675,21.73343547,-97.62064946,2987,7,7993,10,2951,15,2925,5,9806,5,,,,,,,,
2022,21.80091478,-97.64256462,6525,12,1624,13,7993,5,,,,,,,,,,,,
2163,21.84910497,-97.65725539,9448,9,6525,14,6951,7,265,14,8772,11,4615,6,,,,,,
6158,21.88897021,-97.66880086,866,11,8454,11,1624,6,8661,13,,,,,,,,,,
8772,21.94192028,-97.68329365,2163,11,6307,9,2088,13,1106,11,7345,5,7995,11,6071,9,,,,
691,22.01693177,-97.70221439,165,9,4280,7,3571,8,7054,15,3625,13,3265,10,,,,,,
4884,22.1229706,-97.72582945,1624,8,2925,7,5775,15,3375,5,6372,15,3612,15,3307,13,6504,6,,
7054,22.27332144,-97.75324938,691,15,3077,12,8661,10,8637,15,,,,,,,,,,
3375,22.43537231,-97.7751595,4884,5,265,8,6515,13,3307,8,,,,,,,,,,
6737,22.55194029,-97.78619208,866,12,3673,11,5775,13,2114,7,2646,10,,,,,,,,
1176,22.63488527,-97.79169593,2675,11,2142,8,6311,5,2114,11,,,,,,,,,,
6515,22.69394379,-97.79444478,7186,9,3375,13,2088,6,,,,,,,,,,,,
512,22.73592074,-97.79581291,7186,13,5707,11,5082,15,6372,12,8661,12,,,,,,,,
1280,22.77180516,-97.79660106,5446,14,9448,15,3571,12,3265,6,2646,7,,,,,,,,
1106,22.82044537,-97.79714341,8772,11,5082,12,5463,12,8637,10,,,,,,,,,,
3673,22.88886832,-97.79699862,6052,14,6737,11,6311,14,4817,13,1217,15,,,,,,,,
634,22.985123,-97.79532176,9825,6,9446,8,2646,5,,,,,,,,,,,,
3265,23.12053704,-97.79094723,223,14,2091,8,691,10,1280,6,7379,8,3077,9,,,,,,
1373,23.28892852,-97.78418382,5463,10,8302,10,8661,15,3880,15,7308,7,,,,,,,,
9646,23.41634296,-97.77966134,866,8,4299,8,3625,13,,,,,,,,,,,,
3307,23.50688726,-97.77750357,2987,15,4884,13,3375,8,,,,,,,,,,,,
3612,23.57132126,-97.77678101,5747,9,4884,15,7308,7,6307,11,7379,15,8637,7,1569,11,265,8,,
5463,23.61708021,-97.77677944,5446,9,9448,6,1106,12,1373,10,,,,,,,,,,
7993,23.65031455,-97.77708245,3491,9,6675,10,2022,5,7345,10,5082,6,,,,,,,,
9689,23.68685802,-97.77771986,9446,12,560,5,,,,,,,,,,,,,,
3880,23.73821042,-97.77908135,3715,13,1373,15,,,,,,,,,,,,,,
1569,23.81044692,-97.78170496,9446,12,3612,11,3187,7,,,,,,,,,,,,
6525,23.91202261,-97.78619822,2022,12,2163,14,9289,10,,,,,,,,,,,,
6372,24.05494134,-97.79242236,9448,5,4884,15,512,12,6307,6,,,,,,,,,,
8661,24.23770036,-97.79621415,866,9,6158,13,7054,10,512,12,1373,15,2142,5,6951,13,828,9,,
2646,24.3789918,-97.79242244,6737,10,1280,7,634,5,3571,11,5082,12,,,,,,,,
7379,24.47917416,-97.78439707,223,6,3265,8,3612,15,5082,6,2629,15,9806,7,,,,,,
3625,24.55342572,-97.77484251,691,13,9646,13,2114,12,,,,,,,,,,,,
2925,24.64123058,-97.75931347,7656,13,6675,5,4884,7,8637,14,2629,7,,,,,,,,
6000,24.76375297,-97.73096899,8964,7,1317,15,,,,,,,,,,,,,,
560,24.93185146,-97.68234984,9689,5,,,,,,,,,,,,,,,,
3502,25.08556674,-97.63173865,4232,7,4299,11,9806,11,1624,15,6311,5,,,,,,,,
4348,25.19441416,-97.59450452,8950,5,9851,9,4299,5,2091,8,,,,,,,,,,
7345,25.27175394,-97.56821673,9825,10,5945,7,3491,8,8772,5,7993,10,,,,,,,,
2088,25.32686728,-97.5498816,9851,11,8454,10,8772,13,6515,6,3571,11,6128,10,,,,,,
2629,25.36608645,-97.53714724,5375,9,7379,15,2925,7,3077,15,828,12,,,,,,,,
3077,25.39445376,-97.52813946,4232,12,3491,7,7054,12,3265,9,2629,15,6128,7,,,,,,
1217,25.42472399,-97.51873898,4232,13,3673,15,6311,6,,,,,,,,,,,,
1624,25.46726894,-97.50590858,8950,8,2022,13,6158,6,4884,8,3502,15,,,,,,,,
3281,25.5273829,-97.48856552,9448,9,7995,7,,,,,,,,,,,,,,
6951,25.61219554,-97.46573131,4232,10,2163,7,8661,13,2397,6,,,,,,,,,,
265,25.73223641,-97.43688042,5747,14,8964,7,2163,14,3375,8,3612,8,828,8,,,,,,
9806,25.89844772,-97.40418469,5455,12,6675,5,7379,7,3502,11,1317,7,5082,9,4817,8,8637,5,,
7308,26.04309859,-97.38319034,5455,8,1373,7,3612,7,7995,5,8637,9,,,,,,,,
8637,26.14648429,-97.37278045,8454,7,7054,15,1106,10,3612,7,2925,14,9806,5,7308,9,2142,8,,
3571,26.22009523,-97.36784167,8950,11,691,8,1280,12,2646,11,2088,11,828,13,2951,5,,,,
6311,26.27314621,-97.36561007,1176,5,3673,14,3502,5,1217,6,2951,7,,,,,,,,
828,26.32904432,-97.36444804,2091,12,8661,9,2629,12,265,8,3571,13,,,,,,,,
5775,26.40737976,-97.36453611,5455,6,4884,15,6737,13,,,,,,,,,,,,
6071,26.51772637,-97.36707393,7186,13,8772,9,8302,12,,,,,,,,,,,,
9289,26.67267581,-97.37266404,8950,13,7186,7,4299,8,6525,10,5141,13,,,,,,,,
2114,26.86445837,-97.37685837,6737,7,1176,11,3625,12,,,,,,,,,,,,
5141,27.00891224,-97.37312347,8454,5,9448,7,7656,13,9289,13,2432,13,,,,,,,,
2432,27.1112611,-97.36447573,5141,13,,,,,,,,,,,,,,,,
2142,27.19058455,-97.35326991,8964,8,1176,8,8661,5,8637,8,8302,14,,,,,,,,
4817,27.29074519,-97.33295419,866,15,4299,7,2091,8,3673,13,9806,8,,,,,,,,
4615,27.42962371,-97.29364629,866,5,5446,8,2163,6,,,,,,,,,,,,
2951,27.60953621,-97.22402375,5707,15,6675,15,3571,5,6311,7,6504,14,,,,,,,,
6504,27.75085909,-97.15489441,866,7,5375,12,4884,6,2951,14,,,,,,,,,,
6307,27.84886435,-97.09960994,8772,9,3612,11,6372,6,2397,5,,,,,,,,,,
5082,27.91721093,-97.05751935,512,15,1106,12,7993,6,2646,12,7379,6,9806,9,,,,,,
1317,27.96514652,-97.02626808,3491,9,6000,15,9806,7,,,,,,,,,,,,
2397,28.00547482,-96.99886521,656,14,6951,6,6307,5,,,,,,,,,,,,
3187,28.05919734,-96.96067585,9851,15,223,14,2675,7,1569,7,8302,5,,,,,,,,
6128,28.13338461,-96.90437,2088,10,3077,7,,,,,,,,,,,,,,
8302,28.23442382,-96.81971249,4280,14,9448,12,6052,14,1373,10,6071,12,2142,14,3187,5,,,,
7995,28.36816193,-96.68888585,866,8,7186,10,3715,9,8772,11,3281,7,7308,5,,,,,,
1541,28.49695905,-96.53221079,8377,6,5813,13,,,,,,,,,,,,,,
3801,28.57729189,-96.40899885,825,5,6380,8,,,,,,,,,,,,,,
7265,28.63083512,-96.30823141,1159,11,5172,8,594,6,8214,12,,,,,,,,,,
5965,28.68859786,-96.17606512,7237,13,7176,9,9549,11,,,,,,,,,,,,
4595,28.75952169,-95.98474383,4853,15,5190,14,9250,7,,,,,,,,,,,,
6050,28.85103826,-95.73933533,5813,9,6425,9,3034,10,,,,,,,,,,,,
6988,28.93900278,-95.55885226,9841,15,8826,9,2798,10,7407,7,,,,,,,,,,
764,29.02937116,-95.42995446,4134,12,1255,14,6009,7,4070,7,7790,9,3890,9,2161,9,947,15,,
1835,29.16885199,-95.2838437,982,9,2235,9,139,6,7098,8,5813,13,,,,,,,,
9250,29.36568221,-95.10049728,4595,7,973,13,5813,14,2044,7,6594,7,,,,,,,,
8649,29.5118227,-94.93036794,4912,5,3179,7,1413,7,,,,,,,,,,,,
3179,29.5978498,-94.76241765,8649,7,513,12,4228,5,4853,8,5342,12,2395,9,,,,,,
7543,29.65408199,-94.53855704,4405,14,6577,5,,,,,,,,,,,,,,
9330,29.67366875,-94.36116995,7291,11,4214,13,,,,,,,,,,,,,,
2798,29.67993334,-94.2345372,6988,10,3034,12,942,11,,,,,,,,,,,,
525,29.68192016,-94.14425954,5190,7,3429,15,7156,15,874,5,,,,,,,,,,
3331,29.6825015,-94.08015984,3379,7,965,11,1159,13,,,,,,,,,,,,
9841,29.68263374,-94.03456127,6988,15,5342,11,3379,15,,,,,,,,,,,,
4716,29.68263284,-94.00219441,7631,5,6358,5,4878,14,4853,12,7967,11,,,,,,,,
8575,29.6826008,-93.97913475,7790,11,5979,10,,,,,,,,,,,,,,
6025,29.68256811,-93.96276877,7291,6,4019,6,4768,11,889,15,,,,,,,,,,
5068,29.68254194,-93.95113206,3995,7,1786,12,4019,8,9857,7,,,,,,,,,,
2296,29.68252263,-93.94286532,4040,7,160,8,,,,,,,,,,,,,,
9549,29.68250882,-93.93698774,5965,11,513,10,4811,7,3995,15,5190,13,4700,11,,,,,,
1069,29.68249857,-93.93260817,6009,13,8173,6,2417,7,160,7,,,,,,,,,,
2632,29.6824865,-93.92738971,8901,8,8406,14,889,13,8982,14,5241,14,,,,,,,,
3246,29.68246979,-93.92004671,5370,12,825,13,4811,5,,,,,,,,,,,,
4669,29.68244691,-93.90971514,8769,12,5701,8,2161,7,,,,,,,,,,,,
8717,29.68241623,-93.89517317,1255,7,65,13,,,,,,,,,,,,,,
5789,29.68237684,-93.87473132,4228,14,4091,14,,,,,,,,,,,,,,
7098,29.6823308,-93.84597976,1835,8,8206,15,3596,13,2395,15,,,,,,,,,,
8173,29.68229006,-93.80547493,1069,6,8214,8,3429,15,,,,,,,,,,,,
5034,29.68229596,-93.74856423,3379,7,8406,13,4995,10,949,7,4134,10,7631,10,,,,,,
4885,29.68247239,-93.66846584,7237,15,8214,6,4821,10,513,9,,,,,,,,,,
9468,29.68317243,-93.55594899,5285,5,5884,9,3063,5,3032,11,,,,,,,,,,
8701,29.68539214,-93.39745494,9461,12,5241,11,2487,11,9490,7,,,,,,,,,,
599,29.68989264,-93.22863178,965,15,2741,8,2856,9,5813,8,9892,15,,,,,,,,
7788,29.69482707,-93.10776997,9574,8,6577,5,9422,9,1027,10,2386,12,2907,15,,,,,,
6664,29.69935193,-93.02196635,982,12,7156,10,7079,12,,,,,,,,,,,,
9620,29.70314073,-92.960971,2147,15,973,8,5370,10,4995,9,9574,14,5241,10,4878,7,947,6,,
3063,29.70612664,-92.91784566,9468,5,4853,12,4912,9,663,14,9461,9,,,,,,,,
1163,29.7086788,-92.88370459,9490,7,6164,7,5736,12,8982,8,,,,,,,,,,
1255,29.71211124,-92.84064912,764,14,8717,7,9892,11,,,,,,,,,,,,
2856,29.71724798,-92.7798141,599,9,4995,10,,,,,,,,,,,,,,
6104,29.72470299,-92.69431627,5331,15,5461,8,825,5,,,,,,,,,,,,
4939,29.73472661,-92.57389644,9035,14,,,,,,,,,,,,,,,,
8241,29.74512778,-92.40438006,3032,7,3711,8,4582,6,,,,,,,,,,,,
678,29.74415641,-92.17285889,640,7,2559,8,,,,,,,,,,,,,,
5813,29.71950583,-91.9786625,1541,13,6050,9,1835,13,9250,14,599,8,3711,10,,,,,,
825,29.67661539,-91.82617457,3801,5,3246,13,6104,5,889,10,594,10,,,,,,,,
4410,29.59382171,-91.63615076,4811,11,7790,14,5701,8,3032,12,,,,,,,,,,
9892,29.47093462,-91.40806639,599,15,1255,11,6380,6,8610,9,2161,9,1729,13,,,,,,
5736,29.37843276,-91.2325863,1163,12,186,6,9474,11,32,15,,,,,,,,,,
4070,29.32050252,-91.1029863,764,7,3995,7,2044,8,4405,9,,,,,,,,,,
7104,29.27880002,-90.98440603,7672,9,,,,,,,,,,,,,,,,
7672,29.23588323,-90.81656843,7104,9,1786,5,7461,14,2395,8,2487,14,,,,,,,,
302,29.20187318,-90.61408667,829,7,2907,5,6009,5,513,8,9857,9,8982,5,,,,,,
6425,29.18505312,-90.46393273,6050,9,640,6,5370,6,4995,10,,,,,,,,,,
668,29.1759222,-90.35697712,4878,11,32,15,,,,,,,,,,,,,,
7110,29.17037376,-90.28065336,747,7,5979,13,8214,15,,,,,,,,,,,,
2487,29.16677121,-90.22660004,8701,11,7672,14,7219,5,5134,14,3112,13,,,,,,,,
3379,29.1643087,-90.1880002,3331,7,9841,15,5034,7,6096,11,8813,7,6164,5,,,,,,
5342,29.16260028,-90.16065809,3179,12,9841,11,8214,8,2776,6,4853,13,893,8,4700,10,4821,6,,
2564,29.16139289,-90.14115578,6594,15,9824,10,8206,12,,,,,,,,,,,,
8206,29.16053844,-90.12730346,7098,15,2564,12,2559,8,1772,6,4582,8,5134,15,8769,12,,,,
4134,29.15993222,-90.11746429,764,12,5034,10,5172,14,4811,6,4091,13,,,,,,,,
4768,29.15950218,-90.11048416,6025,11,594,8,2235,8,8822,10,1786,9,,,,,,,,
4811,29.159195,-90.10549978,9549,7,3246,5,4410,11,4134,6,5703,7,4486,9,,,,,,
7932,29.15897721,-90.1019675,2047,12,6594,5,7631,9,,,,,,,,,,,,
9461,29.15882228,-90.09945567,8701,12,3063,9,,,,,,,,,,,,,,
1772,29.15871204,-90.09766883,8206,6,6358,14,,,,,,,,,,,,,,
982,29.15863373,-90.09639999,1835,9,6664,12,4762,15,9564,15,,,,,,,,,,
829,29.15857806,-90.09549828,302,7,1786,6,32,11,1729,15,,,,,,,,,,
1159,29.15853227,-90.09475658,7265,11,3331,13,2559,15,8822,15,747,8,893,7,,,,,,
1027,29.15847154,-90.09377293,7788,10,2218,15,5146,15,,,,,,,,,,,,
7074,29.15838601,-90.09238818,3761,9,663,8,,,,,,,,,,,,,,
4040,29.15826561,-90.09043924,2296,7,2954,14,6164,7,8406,7,,,,,,,,,,
7237,29.15809646,-90.08770177,5965,13,4885,15,8406,8,5906,15,7219,6,1226,5,,,,,,
874,29.1578581,-90.08384544,525,5,942,6,7156,9,9507,13,9474,5,4405,10,,,,,,
4214,29.15752246,-90.07841613,9330,13,7461,5,2954,14,6625,7,,,,,,,,,,
160,29.15705128,-90.07079174,2296,8,1069,7,3761,8,5461,8,3890,14,5979,10,,,,,,
32,29.15638923,-90.06006382,5736,15,668,15,829,11,9474,8,7388,11,,,,,,,,
965,29.1554625,-90.04498755,3331,11,599,15,7176,10,3034,11,,,,,,,,,,
9574,29.15416688,-90.02370703,7788,8,9620,14,9422,15,8214,10,,,,,,,,,,
7079,29.15238963,-89.99387071,6664,12,,,,,,,,,,,,,,,,
663,29.15000952,-89.95189055,3063,14,7074,8,889,14,,,,,,,,,,,,
8822,29.1470303,-89.89281452,4768,10,1159,15,973,14,3112,14,5701,5,7790,15,,,,,,
4762,29.14401396,-89.80960341,982,15,1729,5,5134,13,2559,8,8982,6,,,,,,,,
7631,29.14394354,-89.69319772,4716,5,5034,10,7932,9,2559,10,7156,7,,,,,,,,
8610,29.16461759,-89.53238037,9892,9,3429,9,4853,14,,,,,,,,,,,,
7388,29.32431712,-89.48902186,32,11,6594,14,1592,6,,,,,,,,,,,,
942,29.55559773,-89.67769619,2798,11,874,6,3890,6,9533,15,,,,,,,,,,
9490,29.91299883,-89.86354883,8701,7,1163,7,1226,8,9474,5,3711,11,,,,,,,,
2147,30.18855414,-89.48886901,9620,15,3890,10,6380,14,7156,9,,,,,,,,,,
8769,30.27018548,-89.12605668,4669,12,8206,12,1589,13,947,5,4279,5,,,,,,,,
9533,30.3072526,-88.86242961,942,15,8826,13,9564,12,,,,,,,,,,,,
3429,30.32642491,-88.67384883,525,15,8173,15,8610,9,5884,5,5146,5,,,,,,,,
139,30.3370228,-88.53929737,1835,6,5979,8,7156,9,7176,12,4279,11,,,,,,,,
3034,30.34313062,-88.44347858,6050,10,2798,12,965,11,7461,14,6009,7,,,,,,,,
947,30.34676261,-88.3752578,764,15,9620,6,8769,5,5887,12,,,,,,,,,,
640,30.34935618,-88.31799686,678,7,6425,6,4995,12,4486,9,,,,,,,,,,
